Year    Mon   Day  Hour   Min    Sec        Lat         Lon         Dep       Mw      Mcat     Stress drop      fc     NCEDC_ID
2006     9    11     1    54    48.48    36.037820  -120.593110     4.35     1.99     2.12        25.18        29.98   21536445
2006     9    11    18    59    23.33    36.002680  -120.560290     4.46     0.93     1.08         8.91        51.67   21536599
2006     9    15     0    41    47.59    35.978120  -120.540030     2.72     0.75     1.07         2.55        39.49   21537398
2006     9    16     2    13    24.87    35.779140  -120.328860     8.45     1.77     1.79        14.12        29.91   21537496
2006     9    16     9    28    26.39    35.994380  -120.553640     4.91     1.79     1.88        44.10        42.92   21537518
2006     9    17     3    20    58.24    36.037940  -120.594410     4.39     1.45     1.34        24.68        47.02   21537654
2006     9    19     1     5    37.70    35.893340  -120.440700    10.78     0.80     1.11         3.97        43.89   21537918
2006     9    20     9    48    22.56    36.047920  -120.603040     6.45     1.76     1.47        30.22        38.77   21538096
2006     9    21     4    54    53.88    35.992820  -120.551990     4.90     1.07     1.18         9.99        47.51   21538222
2006     9    22     6    52    48.97    36.024610  -120.643090     1.29     1.33     1.21       486.03       139.94   21538348
2006     9    22     8     4    28.66    35.928570  -120.476740     5.36     1.33     1.20        16.09        44.89   21538362
2006     9    24    22    57    32.53    35.988940  -120.547230     4.58     0.86     1.09        15.01        65.01   21538743
2006     9    25    12     2    42.95    35.929080  -120.477440     4.72     1.60     1.44         9.77        30.36   21538837
2006     9    25    15    30     4.38    35.928410  -120.476760     4.80     1.04     1.06         8.69        46.63   21538861
2006     9    25    23    49    18.46    35.854880  -120.398080     5.20     1.31     1.47        13.53        43.29   21538911
2006     9    26     1    10    26.75    35.994950  -120.554320     5.00     0.57     1.01         7.06        64.49   21538915
2006     9    27     1    59    26.35    35.745720  -120.291750     8.90     1.79     1.74        13.97        29.12   21539058
2006     9    27    21    40    42.63    35.746360  -120.293580     8.99     1.90     1.74        13.94        26.56   21539220
2006     9    27    22    17    20.19    36.000990  -120.552840    12.94     1.26     1.07         1.71        22.62   21539226
2006     9    29    11    39    43.07    36.009360  -120.565320     5.55     0.87     1.05         7.56        51.16   21539578
2006     9    29    11    55    53.69    36.009760  -120.565570     5.54     1.20     1.12        13.47        47.16   21539580
2006     9    29    11    57    26.87    36.013110  -120.569390     4.75     1.49     1.40         9.52        32.94   21539582
2006     9    29    15    30    52.35    36.000400  -120.561980     3.19     1.19     1.18         2.67        27.82   21539619
2006    10     1    19     8    20.96    35.984270  -120.542720     2.57     0.95     1.01         5.64        43.53   21540114
2006    10     1    20     9    20.88    35.745550  -120.292350     8.88     1.71     1.67        23.60        37.07   21540122
2006    10     2     1    23    55.02    35.936150  -120.484920     5.61     1.19     1.18         3.45        30.12   21540154
2006    10     2     4    28    16.43    35.871620  -120.417150     6.54     0.43     0.84         6.79        71.17   30230911
2006    10     2     7    54    58.34    35.978340  -120.540530     2.73     0.50     1.06         2.22        46.30   21540200
2006    10     2    13    18    21.44    35.889350  -120.436590    11.07     0.75     1.08        13.90        69.47   21540234
2006    10     2    23    52     9.13    35.925600  -120.472820     5.52     0.34     0.85         5.05        69.81   21540315
2006    10     3     7    20    28.34    35.988800  -120.547730     4.28     0.83     0.98         6.70        50.92   21540395
2006    10     3     7    47    52.38    35.934500  -120.483380     5.19     1.35     1.18        22.44        49.41   21540399
2006    10     4    22    59    13.04    35.863330  -120.406570     5.29     1.31     1.48        14.73        44.46   21540703
2006    10     4    23    20    34.64    35.985120  -120.539810     5.56     0.62     1.05         5.54        56.90   21540707
2006    10     5     6    41    47.96    35.960960  -120.512500     5.46     0.67     0.90        11.66        69.84   21540769
2006    10     5     8    21    37.50    35.936380  -120.485320     5.51     0.84     0.86        14.48        65.07   21540779
2006    10     5    15    25    48.07    35.961450  -120.512970     5.45     0.72     0.92        19.25        79.46   21540837
2006    10     6     6     7    40.68    35.996390  -120.555990     3.12     0.81     1.06         1.95        34.19   21540949
2006    10     6    18    28    15.00    35.964350  -120.516760     3.87     1.04     1.05        17.60        59.12   21541025
2006    10     7    17    42    58.84    35.856890  -120.404220     8.96     1.11     1.28         2.03        27.03   21541215
2006    10     8     4    19     6.93    35.999660  -120.560610     3.10     1.62     1.69         7.42        27.24   21541321
2006    10     8    10    23    23.63    35.924590  -120.471520     5.53     1.32     1.29        28.24        54.77   21541395
2006    10     8    11    15     8.53    35.924830  -120.471880     5.51     1.36     1.22        27.94        52.60   21541403
2006    10     8    11    44     3.45    35.924700  -120.471870     5.49     0.98     1.07         8.95        49.60   21541409
2006    10     8    11    44    17.97    35.924650  -120.471780     5.51     0.82     0.84        17.23        70.50   30230947
2006    10     9    16    25    26.94    35.924640  -120.471500     5.54     1.65     1.49         8.31        27.60   21541619
2006    10    10    12    57     5.98    35.924460  -120.471160     5.55     0.59     0.86         8.70        67.59   21541789
2006    10    12     9    37    27.51    35.924580  -120.471270     5.56     1.96     1.94        38.41        35.62   21542229
2006    10    13     6    54    33.60    35.967430  -120.520930     4.34     1.01     1.03         5.59        41.34   21542405
2006    10    15     8    21    25.24    35.979730  -120.537270     3.30     0.73     0.98         6.05        53.30   21542787
2006    10    16     4    43    21.73    35.808760  -120.351750     5.35     0.97     1.40        11.30        53.80   21542886
2006    10    17     9    23    20.57    36.003330  -120.558230     5.75     0.98     1.07         5.59        42.21   21543107
2006    10    18     3    20    47.08    36.054700  -120.607260     6.60     1.58     1.40        34.39        47.08   21543289
2006    10    18     8     1    36.76    35.988040  -120.545680     4.57     0.41     0.69        19.42       103.20   21543307
2006    10    18     8    18    21.75    35.889500  -120.436730    11.08     1.33     1.34        62.00        70.39   21543311
2006    10    20    20    19     3.44    35.883300  -120.430580    10.73     0.99     1.34        10.20        51.08   21543945
2006    10    21    19    30    35.97    36.000670  -120.562710     3.25     1.30     1.32         5.62        32.33   21544273
2006    10    21    19    38     7.86    36.000970  -120.562470     3.22     1.51     1.72         6.38        28.41   21544275
2006    10    22     0     7    39.10    35.924940  -120.472070     5.52     1.25     1.18        13.66        45.40   21544327
2006    10    22     2    57     4.83    36.005490  -120.564120     6.68     1.19     1.07        20.34        54.45   21544355
2006    10    22    12    27    19.83    35.971650  -120.526900     5.76     0.64     0.90         7.59        61.90   21544445
2006    10    22    16    56    24.48    36.000600  -120.558380     4.41     1.42     1.33         5.67        29.49   30231043
2006    10    23     4    32    21.28    36.004670  -120.563390     4.50     1.13     1.11         1.32        23.09   21544561
2006    10    23     4    47    38.82    36.004650  -120.563440     4.46     1.04     1.11         5.15        38.99   21544565
2006    10    23     7    31    46.89    35.926070  -120.473610     5.39     1.63     1.68        21.67        38.61   21544589
2006    10    23     7    31    58.89    35.925790  -120.473290     5.40     1.80     1.29        36.02        39.79   30230966
2006    10    23    16    39     7.60    35.889860  -120.437130    11.08     0.82     1.09        23.82        78.22   21544675
2006    10    23    17    48    21.51    35.926940  -120.474690     5.42     0.85     0.92         2.97        38.28   21544691
2006    10    27    12    59    17.53    35.889290  -120.435960    10.62     0.65     1.11         5.60        55.66   30230977
2006    10    27    18    11     8.52    35.923700  -120.470370     5.31     0.73     0.65         7.74        58.11   21545345
2006    10    28     9    46    14.88    35.859970  -120.402290     4.97     1.45     1.46        25.34        47.14   21545421
2006    10    28    21    56    41.51    35.859210  -120.401650     5.01     2.23     2.35         6.21        15.47   21545471
2006    10    29     0    44    59.99    36.039250  -120.595280     4.26     1.25     1.25        70.66        78.40   21545495
2006    10    29    21    55    18.74    35.937040  -120.485780     5.03     1.19     1.14        14.79        49.01   21545589
